country,year,reporting_level,welfare_type,ppp_version,survey_year,survey_comparability,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,headcount_international_povline,headcount_lower_mid_income_povline,headcount_upper_mid_income_povline,headcount_100,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_40_median,headcount_50_median,headcount_60_median,avg_shortfall_international_povline,avg_shortfall_lower_mid_income_povline,avg_shortfall_upper_mid_income_povline,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_international_povline,total_shortfall_lower_mid_income_povline,total_shortfall_upper_mid_income_povline,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_international_povline,income_gap_ratio_lower_mid_income_povline,income_gap_ratio_upper_mid_income_povline,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_international_povline,poverty_gap_index_lower_mid_income_povline,poverty_gap_index_upper_mid_income_povline,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,mean,median,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,gini,mld,polarization,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Greece,2018,national,income,2017,2018,1,0.139562674,0.281497886,3.652267647,0.123262171,9.967198862,40.97069507,68.41950233,84.47067783,8.081208931,13.79893117,20.71249285,14979,30213,391994,13230,1069768,4397336,7343384,9066138,867347,1481023,2223047,1.792596884,1.917984343,1.522115608,0.797701748,2.667645635,6.715145103,12.12018561,18.97573831,2.376005154,3.202333897,4.021319446,26851.30873,57948.06096,596660.1856,10553.59413,2853761.935,29528749.31,89003177.06,172036662.2,2060820.943,4742730.155,8939582.131,83.37659926,52.54751625,22.22066581,79.77017483,26.67645635,33.57572551,40.40061869,47.43934578,25.8719874,27.89581229,29.19172288,0.116361857,0.147920951,0.811559064,0.098329546,2.658896218,13.756207,27.64190055,40.07233616,26.78905814,22.95924466,7.341223294,11.88661708,15.18700747,18.0911269,21.29342189,24.77950831,28.55369862,33.37691785,40.74511529,66.63594475,2.740381261,4.437116458,5.669108405,6.753177661,7.948551898,9.249861707,10.65871688,12.45916063,15.20961098,24.87431413,10.02,13.62,16.68,19.64,26.56,30.75,36.35,46.35,0.328912053,0.189368249,0.280745304,1.26911166,5.58466567,4.625748503,2.018728223,2.291417166
Greece,2019,national,income,2017,2019,1,0.689551736,1.268014606,3.914345821,0.38663735,8.659461392,36.88912108,64.272653,81.49273299,8.38783239,13.88098935,20.78733506,73931,135951,419680,41454,928431,3955097,6891045,8737310,899308,1488262,2228731,1.308331159,1.920971571,2.578549826,0.795732596,3.375541895,6.657140017,11.77785545,18.3525583,3.327056151,3.95457,4.683076502,96726.2309,261158.006,1082165.791,32986.29902,3133957.737,26329634.51,81161731.94,160351991.2,2992048.213,5885436.257,10437317.77,60.85261203,52.6293581,37.64306315,79.57325956,33.75541895,33.28570008,39.25951818,45.88139576,33.7937506,32.13405396,31.71146146,0.419611067,0.66734684,1.473480382,0.30766261,2.923036672,12.27880107,25.23313318,37.39000252,28.47996228,24.61295425,7.115770107,12.6989295,16.31098687,19.45439414,22.64290889,26.44512051,30.35706565,35.50194139,43.33834456,70.93416113,2.498518094,4.458899693,5.727179943,6.830905865,7.950470114,9.285518096,10.65909616,12.46558582,15.21713552,24.90669069,10.6,14.44,17.98,20.98,28.26,32.65,38.85,49.15,0.331044562,0.204405841,0.276900865,1.276251498,5.767057182,4.636792453,1.996344435,2.322641509
Iceland,2003,national,income,2017,2003,0,0,0.093034437,0.36052173,0,0.876108082,5.814347308,19.94038968,45.93049033,3.310135889,6.332095667,11.84434326,0,269,1044,0,2537,16834,57732,132978,9584,18333,34292,,0.617334181,2.383083657,,3.056347789,5.015281978,7.427757402,10.31818642,4.421202509,5.435199335,6.002482505,0,166.0628946,2487.939338,0,7753.95434,84427.25681,428819.2903,1372091.794,42372.80485,99643.50941,205837.1301,,16.91326523,34.78954243,,30.56347789,25.07640989,24.75919134,25.79546605,26.48256301,26.04504246,23.96951521,0,0.015714468,0.125449561,0,0.267820101,1.458050656,4.937112107,11.84794707,47.62756047,41.73692051,18.03301402,27.15601458,32.17901259,35.88903987,39.70410747,44.03546633,48.96916513,55.81133546,66.68922795,107.8092213,3.786256075,5.701743762,6.756384806,7.535351279,8.336372277,9.24579506,10.28168662,11.71828557,14.00223469,22.63588985,23.92,30.05,34.1,37.85,46.35,51.95,59.95,74.05,0.26836037,0.126354639,0.203924924,0.951898286,3.861522468,3.095735786,1.773652695,1.745401338
Iceland,2004,national,income,2017,2004,0,0.170065497,0.170065497,0.404040591,0.10764482,0.715100724,5.082356828,20.39669562,45.99372206,2.980377592,5.653375859,9.908812897,497,497,1180,314,2089,14844,59573,134336,8705,16512,28941,1.319034362,2.818180539,3.527581477,0.500056629,4.42130086,5.462352577,6.906011582,10.15456418,4.840659874,5.672398211,6.45436018,655.5600781,1400.635728,4162.546143,157.0177816,9236.097497,81083.16165,411411.828,1364123.533,42137.9442,93662.63927,186795.638,61.35043546,77.21042573,51.49753982,50.00566293,44.2130086,27.31176289,23.02003861,25.38641044,29.11851991,27.29740895,25.88371837,0.104395346,0.13138308,0.208053771,0.053759589,0.31622457,1.388058534,4.695292152,11.67618081,48.70926916,41.55997531,18.54062784,27.37597424,32.05365113,35.94542859,39.68736509,43.85756316,49.44654921,56.52999535,68.02120358,115.6343334,3.806385964,5.620280229,6.58060605,7.379586928,8.147805495,9.003946049,10.1513634,11.60559301,13.964735,23.73969788,25.02,29.84,34.1,37.95,46.45,52.35,61.2,76.4,0.279821402,0.14113776,0.209974908,1.01508705,3.999763237,3.053557154,1.838748496,1.660671463
Iceland,2005,national,income,2017,2005,0,0.03701966,0.138974385,0.228608235,0,0.670257348,4.635573291,19.88998804,42.46924224,2.960152314,6.475975785,11.83280569,110,412,678,0,1989,13755,59020,126021,8784,19216,35112,0.715980505,0.698684925,2.886903773,,3.021226587,5.127851992,6.760837099,10.45433006,4.582879873,5.095727163,6.080656895,78.75785553,287.858189,1957.320758,0,6009.219682,70533.60415,399024.6056,1317465.129,40256.0168,97919.49317,213504.0249,33.30141883,19.14205273,42.14458062,,30.21226587,25.63925996,22.53612366,26.13582515,26.45999231,23.53679875,23.40509886,0.012344915,0.026577762,0.096295085,0,0.202512003,1.18849886,4.48240518,11.09971497,50.81251715,43.30008696,18.89490848,27.65898012,32.46242438,36.71480339,41.03540638,45.7280333,50.88678768,59.05906949,71.91085631,123.7739019,3.71855392,5.443339884,6.38866685,7.225543124,8.075846009,8.99936391,10.01461658,11.62293718,14.15219327,24.35893927,24.64,30.1,34.85,38.9,48.2,54.35,64.6,80.85,0.290024469,0.145640873,0.218268764,1.069495446,4.20340307,3.28125,1.867205543,1.757305195
Iceland,2006,national,income,2017,2006,0,0.146804858,0.278164809,0.433029476,0.063986639,0.541863034,3.63683347,12.66038059,32.61827034,3.092024631,6.574259336,11.58480082,446,845,1315,194,1646,11048,38460,99088,9393,19971,35193,1.106634657,1.726634414,3.664846461,0.616132525,5.869291745,5.177975973,7.589551757,9.766906549,5.370713817,6.160266835,7.257343799,493.5590572,1459.00608,4819.273096,119.5297099,9660.854213,57206.27855,291894.1606,967783.2361,50447.11488,123026.689,255407.7003,51.47137942,47.30505245,53.50140819,61.61325251,58.69291745,25.88987987,25.29850586,24.41726637,27.76985768,25.48186168,25.01658827,0.075568122,0.131583732,0.231594867,0.0393472,0.31801931,0.941567943,3.202890676,7.964455071,58.23717061,48.35021014,20.74040457,31.05792393,36.51266925,41.24311951,46.014493,51.40935939,58.19850645,67.22358038,82.13605174,147.8355979,3.561368856,5.333007014,6.269650271,7.081923637,7.901223998,8.827585346,9.993360914,11.54307115,14.10371604,25.38509277,27.26,33.85,38.85,43.8,54.35,61.95,73.55,92.9,0.302451505,0.16192588,0.228150435,1.141110765,4.439750399,3.407923698,1.921406412,1.773661042
Iceland,2007,national,income,2017,2007,0,0.08061417,0.131599604,0.28531371,0.02240343,0.331967418,2.472150024,10.69217823,26.60198036,2.804919347,6.184220955,12.01527204,251,410,889,70,1034,7702,33313,82883,8739,19268,37436,0.673892655,1.507068773,2.807454864,0.903445583,5.482210742,4.866858072,6.677166183,9.626508645,4.899459438,5.851847839,6.887785845,169.1470563,617.8981969,2495.827374,63.24119084,5668.605908,37484.54087,222436.4371,797873.916,42816.37603,112753.4042,257851.1509,31.3438444,41.28955542,40.98474254,90.34455835,54.82210742,24.33429036,22.25722061,24.06627161,23.70894372,22.65411241,22.22042779,0.025250846,0.054334291,0.116942915,0.020297847,0.181939169,0.601550568,2.379767979,6.402126002,61.51092106,51.66256557,22.88558901,32.82266852,39.05948345,44.32809137,49.04992278,54.40491553,61.75894661,71.38327042,86.96934393,152.4469789,3.720573294,5.336071703,6.350007897,7.20654001,7.97418116,8.844757093,10.0403222,11.60497505,14.13884599,24.78372561,29.34,36,42.1,46.6,57.6,66.4,77.4,97.8,0.294709597,0.149638801,0.222996331,1.095985238,4.297681052,3.333333333,1.893514037,1.760395365
Iceland,2008,national,income,2017,2008,0,0.060815003,0.060815003,0.200321916,0.060815003,0.342968348,2.290954132,11.41303579,26.94216967,2.681626635,6.871235227,13.10169604,193,193,636,193,1089,7272,36227,85518,8512,21810,41587,1.695518421,3.19579304,2.477850869,0.54530788,3.901709098,5.208534757,6.260178983,9.713720917,5.413962672,5.497016563,6.877087341,327.2350553,616.7880567,1575.913153,105.2444208,4248.961208,37876.46475,226787.504,830697.9854,46083.65027,119889.9312,285997.4312,78.86132191,87.5559737,36.17300539,54.53078799,39.01709098,26.04267379,20.86726328,24.28430229,25.75291354,20.91838468,21.8084296,0.047950737,0.053237422,0.072479574,0.03315683,0.133861808,0.59664137,2.38161627,6.542701215,64.09673458,52.55679774,22.91724786,32.44293256,38.72385347,44.25574695,49.5970954,55.57088594,62.8325273,72.87413811,88.19244432,173.5604739,3.575415816,5.06155778,6.041470555,6.904524425,7.737850567,8.669846646,9.802765727,11.36939948,13.75927259,27.07789641,29.02,35.55,41.75,46.8,58.7,67.5,78.9,102.7,0.317892785,0.17305736,0.233562208,1.254595554,4.728180369,3.538938663,1.95432921,1.810820124
Iceland,2009,national,income,2017,2009,0,0.097200671,0.097200671,0.298922371,0.059820588,0.710939142,4.200381449,16.58557096,35.65070786,3.221181781,6.970508022,13.00018433,310,310,952,191,2264,13378,52825,113547,10259,22201,41405,1.294990087,2.792973139,2.742448333,0.534399748,3.249719598,5.056813879,6.920649936,10.54940777,4.96411396,5.659627504,6.452775868,401.4469269,865.821673,2610.810813,102.0703518,7357.365169,67650.05607,365583.3329,1197853.604,50926.84511,125649.3902,267177.1848,60.23209705,76.51981202,40.03574209,53.43997476,32.49719598,25.28406939,23.06883312,26.37351943,26.7006383,24.35329537,23.1385011,0.058624831,0.074477916,0.119667649,0.032047307,0.231001202,1.062013634,3.826106548,9.402334107,53.80396531,46.47935664,19.76510924,29.02307742,34.4488994,39.58507325,44.15833231,48.85553524,54.52576865,62.71054095,75.8109201,129.1563966,3.67354137,5.394226476,6.402669245,7.357278041,8.207263545,9.080285246,10.1341543,11.65537532,14.09021057,24.00499588,25.98,31.65,37.15,42,51.5,58,68.3,85.6,0.2865641,0.143260014,0.214888247,1.05157243,4.201166936,3.294842186,1.842841765,1.78791378
Iceland,2010,national,income,2017,2010,0,0.149384488,0.193826092,0.450936798,0.117682773,0.812643974,5.129481179,20.25151717,42.64383389,3.088305552,6.73019662,12.22967295,475,616,1434,374,2585,16314,64408,135625,9822,21405,38895,1.457258719,2.367835606,3.076648702,0.609584968,4.363932301,5.115565102,7.124529595,10.73463055,4.803427201,5.112692553,6.051591153,692.1978914,1458.586733,4411.914239,227.9847779,11280.765,83455.32907,458876.7022,1455884.268,47179.26197,109437.1841,235376.6379,67.77947529,64.87220839,44.91457959,60.95849677,43.63932301,25.57782551,23.74843198,26.83657637,28.05033198,23.88506663,23.55944811,0.101229875,0.125648204,0.20251322,0.071684084,0.354695307,1.312021549,4.809408244,11.44415553,47.76363704,42.81078745,18.46040428,27.11412476,32.13474529,36.6679337,40.8395643,44.88710303,49.56125509,56.03086071,66.76976498,105.1706143,3.864949453,5.676729504,6.72786816,7.676955938,8.55034642,9.397756495,10.37635703,11.73086142,13.9792045,22.01897108,24.1,29.88,34.4,38.85,47.1,52.5,60.3,75.2,0.261716196,0.124832079,0.197448518,0.919506745,3.772729699,3.12033195,1.75495916,1.778008299
Iceland,2011,national,income,2017,2011,0,0.123283962,0.21563164,0.750699405,0.088382663,1.111326767,5.401490233,22.15958854,42.98285401,3.510906943,7.223380038,13.32729667,393,688,2395,282,3545,17232,70692,137121,11200,23044,42516,1.760633212,2.306400142,2.368009888,0.977828482,4.04596553,5.897956497,7.184972399,11.30234564,5.472178251,5.639901766,6.249560418,691.9288524,1586.803297,5671.383682,275.7476319,14342.9478,101633.5864,507920.0688,1549788.937,61288.39642,129965.8963,265706.3107,81.88991685,63.18904497,34.56948742,97.78284819,40.4596553,29.48978248,23.949908,28.2558641,31.90477227,26.30612867,24.2914604,0.100881896,0.136276348,0.259530686,0.08643747,0.449602456,1.592933012,5.307186819,12.14514831,47.73556271,42.87899475,17.70005023,26.49665942,31.27408876,36.12012033,40.87329476,44.94881539,50.05466621,56.85634332,67.35307349,105.6785152,3.707937902,5.550716891,6.55152825,7.566710913,8.562441174,9.416211487,10.48582302,11.91068882,14.10962177,22.13831977,23.82,28.8,33.65,38.8,47.25,52.9,61.4,75.25,0.268307995,0.131854501,0.207027432,0.947017162,3.915033269,3.159109992,1.754079254,1.801007557
Iceland,2012,national,income,2017,2012,0,0.033555817,0.113755819,0.327269415,0.033555817,0.753803592,5.299090453,20.97523918,41.32938228,3.181047853,6.688535394,13.18150078,108,365,1050,108,2418,16995,67271,132550,10202,21451,42275,1.438452092,1.014109663,2.365887889,0.292510368,3.375804659,4.945636258,7.021327998,11.01102758,4.771814769,5.36511194,5.930192683,155.3528259,370.1500269,2484.182284,31.59111977,8162.695666,84051.0882,472331.7558,1459511.705,48682.05427,115087.0162,250698.8957,66.90474845,27.78382638,34.53850933,29.25103683,33.75804659,24.72818129,23.40442666,27.52756894,27.58152132,24.80866613,22.85136701,0.022529942,0.031620177,0.113076475,0.009850185,0.254514763,1.310366309,4.909138259,11.37697921,48.72995181,43.25191778,18.42359641,26.87732016,32.17894242,37.04528124,41.31679839,45.59035254,50.78157727,58.07503303,69.43637151,107.5742451,3.78075408,5.51556469,6.603524366,7.602158399,8.478727529,9.355714678,10.42101939,11.91772839,14.24921818,22.0755903,23.84,29.46,34.65,39.55,47.95,53.75,62.7,77.75,0.267694247,0.124425981,0.209088421,0.939306819,3.907440071,3.261325503,1.797687861,1.814177852
Iceland,2013,national,income,2017,2013,0,0.047026344,0.08820933,0.168764339,0.047026344,0.372296453,3.770453495,17.35103438,39.78331834,2.471573583,5.377613698,11.77851715,152,286,546,152,1205,12207,56176,128804,8002,17411,38135,1.830689286,2.395627841,3.170766024,0.67876475,3.433714879,4.200700396,6.370617656,9.877239083,3.723594953,4.814199638,5.30389659,278.2647714,685.1495625,1731.238249,103.172242,4137.626429,51277.94974,357875.8174,1272227.903,29796.20681,83820.02989,202264.0965,85.14833887,65.63363948,46.2885551,67.87647497,34.33714879,21.00350198,21.23539219,24.69309771,20.88856491,21.60529766,19.83581094,0.039975252,0.057978098,0.078061647,0.031866496,0.127797607,0.791903203,3.68453377,9.82372888,49.79197113,44.56499247,20.55215101,28.54647902,33.5806286,38.0272646,42.37662103,46.793782,52.43118357,59.63813334,69.79091697,106.1825512,4.127603415,5.733149014,6.744185424,7.637228198,8.510733771,9.397856911,10.53004779,11.97745981,14.01650013,21.32523553,25.88,31.15,35.95,40.1,49.4,55.95,63.5,77.7,0.254029149,0.110192807,0.203636693,0.879675335,3.584081023,3.002318393,1.742152466,1.723338485
Iceland,2014,national,income,2017,2014,0,0,0.053172509,0.124047661,0,0.525392114,4.088253292,16.28122403,37.8930734,2.925585619,6.278394045,12.29791668,0,174,406,0,1720,13384,53302,124057,9578,20555,40262,,0.475917915,2.118251129,,2.514982181,4.652756572,6.702027749,10.07135661,4.659512624,5.495847375,6.175741654,0,82.80971728,860.0099585,0,4325.769351,62272.49396,357231.4831,1249422.287,44628.81191,112967.1428,248647.7105,,13.038847,30.92337415,,25.14982181,23.26378286,22.3400925,25.17839153,25.27359052,23.84795275,22.33183,0,0.006929922,0.038348891,0,0.132130554,0.951056153,3.63720993,9.540895819,52.53468752,46.09072681,20.19959639,29.1947943,34.00400722,38.55536681,43.80785221,48.48175081,53.75580676,61.21426561,72.76766063,123.3657744,3.845001721,5.557241449,6.472677165,7.339030389,8.338843207,9.228521782,10.23244057,11.65216136,13.85135499,23.48272736,26.32,31.6,36.25,41.2,50.95,56.9,65.75,81.05,0.278004157,0.136050349,0.207408419,1.011578238,3.970763326,3.079407295,1.760043431,1.749620061
Iceland,2015,national,income,2017,2015,0,0.034490183,0.034490183,0.128599487,0,0.359867237,2.669249653,13.13899348,31.12949314,2.562171383,6.068964772,12.74177664,114,114,425,0,1190,8830,43466,102981,8476,20077,42152,0.398522529,1.899821213,3.167982476,,3.115733158,5.280836561,6.277021244,9.500307365,5.28257683,5.585964287,6.144813504,45.43156825,216.5796182,1346.392552,0,3707.722457,46629.78683,272837.0054,978351.1528,44775.12121,112149.405,259016.1788,18.53593156,52.04989623,46.24791936,,31.15733158,26.4041828,20.92340415,23.75076841,26.70085055,22.58746099,20.70602439,0.006387547,0.017936575,0.059414977,0,0.112078426,0.70477135,2.749139805,7.393491474,56.0942432,49.46075426,22.05970349,31.23163383,37.15936745,42.2253314,46.95073374,52.15352718,58.47857063,66.16073957,78.24693708,126.2758876,3.932614513,5.567707495,6.624452944,7.527569495,8.369973649,9.297482988,10.42505742,11.79456853,13.94919204,22.51138092,28.1,34.25,39.6,44.8,55.05,62.05,70.85,87.5,0.267879714,0.124216274,0.207996622,0.951761081,3.837824964,3.113879004,1.771255061,1.758007117
Iceland,2016,national,income,2017,2016,0,0,0.079983762,0.195529314,0,0.281167096,2.393175993,10.08365706,24.4254673,2.98767125,6.546583731,12.24772682,0,268,656,0,943,8028,33825,81933,10022,21960,41084,,0.382351528,2.052863035,,3.880279428,4.834943811,6.589857367,9.710708747,4.977279038,5.747369559,7.075524735,0,102.4702096,1346.678151,0,3659.103501,38814.92892,222901.9254,795627.4998,49882.29052,126212.2355,290690.8582,,10.47538434,29.96880344,,38.80279428,24.17471906,21.96619122,24.27677187,23.47438332,21.68509422,22.24690486,0,0.00836934,0.058608376,0,0.109084021,0.578569113,2.215026929,5.92974803,60.77154517,53.00755902,23.35578029,33.52888792,40.25666092,45.32252259,50.24770491,56.2636985,63.41851378,71.81445873,85.15947641,138.3477477,3.843209881,5.517201813,6.624261537,7.457852596,8.268294769,9.258230697,10.43556052,11.8171191,14.01305104,22.76521804,29.88,36.9,43,47.7,59.6,67.25,77.15,94.85,0.272411053,0.128201846,0.214116932,0.97110773,3.929129432,3.174364123,1.789622642,1.773761714
Iceland,2017,national,income,2017,2017,0,0,0.017925464,0.041061216,0,0.222055008,1.603887403,7.898278253,21.61834931,2.704477396,6.279344833,12.20248263,0,62,141,0,763,5508,27123,74237,9287,21563,41903,,0.25901143,3.019393408,,2.568428872,4.711311208,6.095078957,8.809435784,4.835745165,5.762582449,7.158494894,0,16.05870865,425.7344706,0,1959.711229,25949.90213,165316.8265,653986.0843,44909.56535,124258.5654,299962.4115,,7.096203557,44.07873589,,25.68428872,23.55655604,20.31692986,22.02358946,21.38890058,20.3907028,21.10840975,0,0.001281202,0.018098724,0,0.057067887,0.37783783,1.60470614,4.761110107,62.97519736,56.52166585,25.39700754,35.65812009,41.78035134,47.85950858,53.53421321,59.17725345,65.71593258,74.43394382,87.25161559,138.9440274,4.032858745,5.662248248,6.634413721,7.599739356,8.500840879,9.39691433,10.43520867,11.81956499,13.85491737,22.06329368,31.85,38.8,44.6,50.95,61.9,69.85,79.25,98.1,0.261315802,0.117038961,0.200816909,0.922021559,3.704777171,3.080062794,1.736283186,1.773940345
Italy,1986,national,income,2017,1986,0,0.2057441,0.477714294,2.231870378,0,5.995384721,31.71818008,58.73854499,77.49656689,6.740116507,11.97064877,19.44116344,116443,270368,1263153,0,3393157,17951270,33243758,43860077,3814647,6774927,11002951,0.726313563,1.444026466,1.876327735,,2.754069969,6.192549792,11.29551441,17.45912245,2.900972038,3.633283774,4.355582533,84574.13024,390418.5477,2370089.007,0,9344991.794,111164133.3,375505347.5,765758455,11066184.28,24615232.34,47924261.18,33.78202619,39.56236894,27.39164576,,27.54069969,30.96274896,37.65171469,43.64780612,27.70460851,27.75861421,27.73086798,0.069504377,0.188995146,0.611346116,0,1.65117079,9.820820275,22.1160694,33.82555118,30.78394838,26.17770287,8.857589264,14.11702651,17.49124001,20.88312942,24.07856097,28.27380142,32.84647585,38.3541665,46.91438218,76.02311166,2.877340215,4.585840105,5.681935208,6.783772231,7.821790977,9.184592267,10.67000095,12.45914463,15.23988463,24.69569879,12.3,16,19.24,22.36,30.5,35.35,41.65,53.85,0.325164082,0.183869341,0.282226203,1.239191022,5.351014139,4.37804878,2.058486239,2.126829268
Italy,1987,national,income,2017,1987,0,1.240926384,1.708832847,3.237604856,0.999374928,6.490421856,29.20018114,54.73473427,71.74430014,8.249392872,13.74644233,20.48385526,702388,967232,1832547,565666,3673704,16527866,30980917,40608659,4669316,7780752,11594258,1.762318803,2.563947072,3.683301334,0.812517334,4.062946031,6.6021693,11.25359008,17.44869183,4.200201976,4.653390438,5.391682185,1237831.579,2479931.655,6749822.81,459613.4303,14926061.09,109119769.5,348646540.4,708567976.4,19612070.29,36206876.95,62512554.3,81.96831641,70.24512527,53.77082239,81.25173341,40.62946031,33.0108465,37.51196695,43.62172957,37.70969486,33.42276099,32.27125602,1.017166037,1.200371291,1.740886884,0.81201016,2.6370233,9.639226752,20.53207574,31.29610439,33.66523486,27.84563752,7.82551586,14.54759044,18.38253106,22.24088604,25.97461867,30.19814476,35.76915666,42.90324559,53.12894153,85.68171801,2.32450951,4.321250245,5.460389964,6.606484741,7.715561403,8.970127458,10.62495384,12.74408029,15.78154489,25.45109766,12.48,16.66,20.26,24.22,32.8,39,46.75,60.2,0.345469739,0.238066574,0.305044032,1.360102326,6.204353463,4.823717949,2.167026638,2.225961538
Italy,1989,national,income,2017,1989,0,0,0.209935634,0.495827595,0,2.226916886,21.48551395,46.47317836,65.49775675,5.737926234,11.74773779,18.72509891,0,118974,280994,0,1262033,12176223,26337178,37118745,3251785,6657652,10611847,,0.687450082,2.335541244,,2.354631325,5.172053806,9.705793237,15.49294813,2.722068856,3.648999111,4.912627711,0,81788.68607,656273.0762,0,2971622.435,62976080.51,255623204.1,575078790.9,8851582.676,24293766.23,52132053.64,,18.83424883,34.09549261,,23.54631325,25.86026903,32.35264412,38.73237032,21.43471799,22.98700615,25.78940141,0,0.039539712,0.169054663,0,0.524356634,5.556211521,15.03530209,25.36883352,37.79882583,31.7483633,11.70413585,17.2408255,21.48121752,25.33848711,29.45183461,34.22640047,39.67581267,46.65060802,57.30422057,94.91471601,3.096428419,4.56120663,5.683038307,6.703511698,7.791732669,9.054884567,10.49657279,12.34181406,15.16031763,25.11049323,15.14,19.46,23.32,27.3,36.9,42.9,50.75,65.9,0.325733158,0.179404346,0.281083059,1.252757005,5.25890965,4.352708058,2.082148499,2.090488771
Italy,1991,national,income,2017,1991,0,0.247716943,0.247716943,1.498245504,0.247716943,2.736811027,19.71948709,44.24392434,64.99635727,5.710726086,11.99912534,18.74141148,140600,140600,850382,140600,1553373,11192489,25112197,36890971,3241324,6810526,10637348,1.932621134,3.432626183,2.330026664,0.782617264,3.61735644,5.619356681,9.646633695,15.07996353,3.957278032,4.131911692,5.316453425,271726.5315,482627.2413,1981412.735,110035.9873,5619103.826,62894587.84,242248165.7,556314497.4,12826820.26,28140492.01,56552965.21,89.88935509,94.04455295,34.0149878,78.26172639,36.1735644,28.09678341,32.15544565,37.69990883,30.56764264,25.53326787,27.37764815,0.222670413,0.232963508,0.509628032,0.193866904,0.990001805,5.540541467,14.22683099,24.50356737,37.80574824,32.36492652,11.32058195,17.6385089,22.34443508,26.39237758,30.30473973,34.68624705,40.0662976,47.10242866,57.34400334,90.85786253,2.994407591,4.665562705,5.910327429,6.981048863,8.015907934,9.174860612,10.597938,12.45906531,15.16806465,24.0328169,15.42,20.26,24.38,28.32,37.15,43.2,51.25,66,0.314683259,0.17853538,0.266878558,1.169403513,5.117628403,4.280155642,2.043343653,2.094682231
Italy,1993,national,income,2017,1993,0,1.223218901,1.936227923,4.243847522,0.736848844,6.973157644,26.71419588,48.49517412,67.24824057,10.94612153,16.69979468,23.49830774,695178,1100394,2411856,418765,3962972,15182164,27560691,38218400,6220880,9490797,13354516,1.390004523,2.067109987,3.197500341,0.856427811,4.431662034,7.145759595,11.73705038,17.15201476,4.722583045,5.583564137,6.592201278,966300.5643,2274635.427,7711910.382,358641.9924,17562552.55,108488094.1,323481218.8,655522560.9,29378622.41,52992473.76,88035657.45,64.65137316,56.63315032,46.67883709,85.64278113,44.31662034,35.72879798,39.12350127,42.8800369,38.16831319,36.1014678,35.51914995,0.790828298,1.096547281,1.980978813,0.631058421,3.090267432,9.544661087,18.97301037,28.83607059,36.03747451,30.93261564,7.250179153,14.64620439,19.30450694,23.73933989,28.24268991,33.12703755,38.59525876,45.28664981,55.85853335,94.3243454,2.011844406,4.064159486,5.356786846,6.587403864,7.837033613,9.192385982,10.7097568,12.56654369,15.50012427,26.17396104,12.02,17.12,21.7,25.9,35.65,41.45,49.3,63.65,0.355378879,0.254947287,0.29779288,1.452479378,6.858798325,5.295341098,2.05987055,2.570715474
Italy,1995,national,income,2017,1995,0,0.742329068,1.168813002,3.486424225,0.486956541,7.743120931,27.49847503,50.48763272,68.95519743,9.999337889,15.73719934,22.24287143,421972,664404,1981834,276807,4401523,15631316,28699343,39197101,5684054,8945701,12643805,1.510318595,2.070483984,2.723352534,0.854090488,3.604483328,6.997749466,11.63895369,17.22614183,4.479653179,5.257526745,6.244207104,637312.158,1375637.841,5397232.646,236418.2256,15865216.27,109384033.2,334030324.1,675214821.3,25462590.57,47032262.26,78950537,70.24737649,56.72558861,39.7569713,85.40904876,36.04483328,34.98874733,38.79651229,43.06535459,37.63241331,35.33370314,34.9706511,0.521466961,0.66301645,1.386096993,0.415904872,2.790994951,9.621371661,19.58744069,29.69580001,35.10138842,29.75927388,7.472276256,14.48448783,18.98439499,23.0680192,27.26183451,32.34611016,37.67036288,44.24249781,53.67101989,91.81288071,2.128769428,4.126471482,5.408445605,6.571825285,7.766597202,9.215051487,10.7318726,12.60420166,15.29028403,26.15648122,11.82,16.88,21.16,24.96,35.1,40.75,47.8,60.85,0.352380637,0.249810283,0.301340334,1.434370557,6.625926299,5.148054146,2.046065905,2.51607445
